Tweet_ID,Created_At,Location_Mentioned,tweet_length,Text,Text_Final
dd33cf4c083493619f0f0ca86bc9edbe661d9ef61be923b4b506115cdf6b876f,2024-12-13,Cuenca,298,"¡No es sequía, es saqueo! 💧🛑 La manipulación de los recursos hídricos no es coincidencia, es un acto deliberado. Es hora de despertar y detener este saqueo injusto. 💪🌍

¡Estamos en el río Guadiana en la presa de Pedrógão! 🌊 Hoy se están desembalsando 45 HM cúbicos por orden https://t.co/jygFaD74nN",no sequía saqueo la manipulación los recursos hídricos no coincidencia un acto deliberado hora despertar detener este saqueo injusto estamos río guadiana la presa pedrógão hoy se están desembalsando cúbicos por orden
a3e7ad0d011f6641191d4dd5c26b30f62d1e43a32f8e3a37b8390902ddbf980d,2024-10-06,Guayaquil,295,"Ayer logramos reducir el consumo de agua a 15,34 metros cúbicos por segundo, el más bajo desde que iniciamos el racionamiento. 

Es bueno que nos sumemos todos, Distrito y Nación, pero debemos hacerlo basados en evidencia. No es lo mismo decirle a una persona a la que le https://t.co/ZVBNBInMWl",ayer logramos reducir consumo agua metros cúbicos por segundo más bajo desde que iniciamos racionamiento bueno que nos sumemos todos distrito nación pero debemos hacerlo basados evidencia no lo mismo decirle una persona la que le
714c2e41e652ba06ea84801fd5909b276bad69923069c8e7ab83285bfbc9618d,2024-07-24,Quito,298,"Si hubiéramos planificado racionamientos con anticipación de dos horas al día es posible que no llegábamos a esto.

Nos hemos consumido todo el embalse y a día de hoy antes de terminar el día nos quedan sólo dos metros de mínimo operativo en Mazar. 

Octubre recién inicia!! https://t.co/b3yKukIipA",si hubiéramos planificado racionamientos con anticipación dos horas al día posible que no llegábamos esto nos hemos consumido todo embalse día hoy antes terminar día nos quedan sólo dos metros mínimo operativo mazar octubre recién inicia
51e4badeb54101e454658c327c6240f6304b22fbbc3c272c7762266464710927,2024-06-25,Tungurahua,302,"Actualización niveles de agua.

El sobrevuelo de los embalses San Rafael y Chuza evidenciamos, una vez más, que la situación es crítica y debemos hacer todos los esfuerzos necesarios para dismiuir el consumo de agua. 

El lunes el consumo de agua fue de 18.33 metros cúbicos por https://t.co/xV5YqkKwQW",actualización niveles agua sobrevuelo los embalses san rafael chuza evidenciamos una vez más que la situación crítica debemos hacer todos los esfuerzos necesarios para dismiuir consumo agua lunes consumo agua fue metros cúbicos por
524bcc55df9a87a0a995d57eef36a3f06f86aada372ac3525d7c4fe10dd5cfd2,2024-12-08,Guayaquil,304,"Un racionamiento por caída de los embalses es un impacto originado por un fenómeno del niño muy intenso.

Pero la alerta se hizo desde noviembre del año pasado. 

¿Qué hizo @ClaudiaLopez para prevenir o como política de adaptación?

¿Qué hizo @CarlosFGalan de acciones afirmativas https://t.co/qZZokDiALB",un racionamiento por caída los embalses un impacto originado por un fenómeno del niño muy intenso pero la alerta se hizo desde noviembre del año pasado qué hizo para prevenir como política adaptación qué hizo acciones afirmativas
3ebc8dd54732cffeb77f5a83d31d2647f8bbfaa3b985010990a6dec9ea72437c,2024-10-18,Azuay,304,"Tuberías rotas, barrios sin agua y descontento generalizado, son algunas marcas del daño indeleble que dejó en Bogotá el 'racionamiento temporal' que inició @CarlosFGalan, sin rigor técnico ni atender el fondo, pretendiendo perpetuar nuevas necesidades pa' incrementar burocracia. https://t.co/icgsZTHtMh",tuberías rotas barrios sin agua descontento generalizado son algunas marcas del daño indeleble que dejó bogotá racionamiento temporal que inició sin rigor técnico atender fondo pretendiendo perpetuar nuevas necesidades incrementar burocracia
a6ecb6621d87a571051b3fca42d43c25572516979aed52264e5d5d0ae1920e69,2024-12-20,Guayaquil,301,"Titular inexacto. No es Coca Codo lo que nos un respiro, son las lluvias. CCS sin lluvias se para en pocos días, porque es una central de tránsito, sin embalse. Fue irresponsable gastar tanto en este tipo de instalación en un país con un régimen de lluvías variable y errático. https://t.co/HtqFkHkkGy",titular inexacto no coca codo lo que nos un respiro son las lluvias ccs sin lluvias se para pocos días porque una central tránsito sin embalse fue irresponsable gastar tanto este tipo instalación un país con un régimen lluvías variable errático
88fe914a8c12b0b0a826c45a23ec7c89566ce99fa002a0abaec25de5fce5a856,2024-12-15,Ibarra,304,"Cuando llegamos en enero, el sistema Chingaza estaba en 40%. Pese a que el pronóstico mostraba lluvias para marzo, tuvimos uno de los marzo más seco de los últimos años. Adoptamos medidas e implementamos campañas que nos permitieron bajar el consumo en 1 metro cúbico por segundo, https://t.co/SIa5XPemku",cuando llegamos enero sistema chingaza estaba pese que pronóstico mostraba lluvias para marzo tuvimos uno los marzo más seco los últimos años adoptamos medidas implementamos campañas que nos permitieron bajar consumo metro cúbico por segundo
1b9506ecd31f42387aba6ae1be7a31e16731d95c794e320db5e6556a091d82a9,2024-12-17,Guayaquil,304,"Si el racionamiento es por decreto, ¿por qué Carlos Fernando Galan y la empresa de acueducto de Bogota, no respetan los horarios? Hay denuncias que a los estratos 1 2 y 3  le quitan el servicio de agua días que no corresponde, y de que conectan el servicio muchas horas después de https://t.co/6luZeonM8c",si racionamiento por decreto por qué carlos fernando galan la empresa acueducto bogota no respetan los horarios hay denuncias que los estratos le quitan servicio agua días que no corresponde que conectan servicio muchas horas después
a0565c12a3f2a3c0c2a22e4965244f07f16057cdfec84690f5bafd4a9884dcbc,2024-06-09,Cuenca,302,"Las medidas tomadas por la alcaldía de @CarlosFGalan parecen insuficientes, el nivel de los embalses sigue bajando, el nivel de consumo no llega a la meta y el tiempo se acaba. Estas son las consecuencias de la falta de prevención y medidas tardías, desde octubre del año pasado https://t.co/WmOnb53ATX",las medidas tomadas por la alcaldía parecen insuficientes nivel los embalses sigue bajando nivel consumo no llega la meta tiempo se acaba estas son las consecuencias la falta prevención medidas tardías desde octubre del año pasado
53fc1523de60def4c4cec9fe3bf34501d11ec649428c890bfc837511b808d1dc,2024-08-26,Guayaquil,254,"Hace poco el zángano Galán diciendo que podía dejar de llover de acá a marzo y que Bogotá no se quedaría sin agua, hoy el acueducto diciendo que el agua desperdiciada por tubos rotos no importa… entonces el racionamiento es por deporte y no es necesario?",hace poco zángano galán diciendo que podía dejar llover acá marzo que bogotá no se quedaría sin agua hoy acueducto diciendo que agua desperdiciada por tubos rotos no importa entonces racionamiento por deporte no necesario
7446aa7bc19a7b5656799044027d814a823cf3e97c1af05d88339916c83c5b4e,2024-11-28,Quito,273,"Se completa el segundo ciclo de racionamiento, la ciudad ha vivido en carne propia las consecuencias de la falta de planificación y los errores de la administración pasada que nunca implementó las medidas necesarias para atender esta situación.

El alcalde @CarlosFGalan ha",se completa segundo ciclo racionamiento la ciudad vivido carne propia las consecuencias la falta planificación los errores la administración pasada que nunca implementó las medidas necesarias para atender esta situación alcalde
f56a7ba56e9e2c3528171b2c3c65fe68ebf80e8efd8ffa2c9789c9aae8af6255,2024-10-22,Quito,280,"Alcalde @CarlosFGalan, ¡no más improvisación! Aumenta el nivel porque entramos en épocas de lluvias, pero el consumo a su vez aumenta en los días. La medida de racionamiento no ha funcionado para cumplir los objetivos, que hay que decirlo, según sus cálculos se cumplían en marzo.",alcalde no más improvisación aumenta nivel porque entramos épocas lluvias pero consumo vez aumenta los días la medida racionamiento no funcionado para cumplir los objetivos que hay que decirlo según sus cálculos se cumplían marzo
e95a1918242e9d5b1e065cc8365da4df76d4ac9ddb51a5e5383e54e947540c29,2024-10-14,Cuenca,267,"Hoy, tras 15 días de medidas de racionamiento implementadas por esta administración, los resultados demuestran que no se han logrado las metas proyectadas. El volúmen de los embalses no aumenta en la medida esperada y el nivel de consumo fluctúa diariamente.

Alcalde",hoy tras días medidas racionamiento implementadas por esta administración los resultados demuestran que no se han logrado las metas proyectadas volúmen los embalses no aumenta la medida esperada nivel consumo fluctúa diariamente alcalde
65001cdfb6803f31bdf288e0c10e82bc441a72c2e5084faf0e5ae8ca2409b622,2024-07-24,Loja,263,"@CarlosFGalan Alcalde, el consumo disminuye, pero es directamente proporcional al nivel del embalse, la meta de subir el nivel del embalse con el racionamiento no se está cumpliendo, ojalá puedan revisar lo antes posible las medidas y si es el caso replantearlas.",alcalde consumo disminuye pero directamente proporcional al nivel del embalse la meta subir nivel del embalse con racionamiento no se está cumpliendo ojalá puedan revisar lo antes posible las medidas si caso replantearlas
de29c2d26341d5b89cba6b778f56a387e222cf0e501a64a7ebe75f1833127d51,2024-07-10,Guayaquil,277,"20h25, 25 de noviembre:

La cota de Coca Codo estacionada en 100m3/s se prevé una producción promedio de 400mw degradandose diariamente...

En virtud a la deficiencia de la generación de Coca Codo, las hidroeléctricas de la Cuenca del Paute han encendido en su totalidad, Paute",noviembre la cota coca codo estacionada se prevé una producción promedio degradandose diariamente virtud la deficiencia la generación coca codo las hidroeléctricas la cuenca del paute han encendido totalidad paute
4a639120fef6f6d4200653084b79348afeaaa3789ceebe3b5e49343aa24cb214,2024-06-17,Guayaquil,267,"@Eliza_Rain El ciclo del agua se rompe y contamina, además que no se reponen los manantiales donde estos se depositan. Hasta la fecha la actividad agrícola industrial es la que más gasta y contamina el vital líquido (cosechas para alimentar el ganado y la ganadería).",ciclo del agua se rompe contamina además que no se reponen los manantiales donde estos se depositan hasta la fecha la actividad agrícola industrial la que más gasta contamina vital líquido cosechas para alimentar ganado la ganadería
829543b42fec11cf57d416efc24af49fc080a2090f13b581983c5e2c889a8dcd,2024-10-08,Cuenca,302,"Ecuador en una crisis energética brutal, pero el Ministro de Energía acaba de aceptar que en 2024 solo van ejecutado 2.5% de su presupuesto. Siete años dejando que las obras construidas en la RC, se destruyan sin mantenimiento. Sigan votando por predicadores del ""menos Estado"". https://t.co/BPTL4cLp8R",ecuador una crisis energética brutal pero ministro energía acaba aceptar que solo van ejecutado presupuesto siete años dejando que las obras construidas la rc se destruyan sin mantenimiento sigan votando por predicadores del menos estado
f2afa86ec91e5724ed79da04dd15d78fbcf901c16d2df5a9fcd1ec6b099679aa,2024-12-14,Cuenca,304,"Volvemos a estar sin luz, el agua ni está ni se la espera. Hay dos camiones cisterna repartiendo agua en la plaza mayor. Los bomberos llevan toda la noche retirando coches, hay calles que son un espectáculo dantesco. Todo lo es. Quejarme de mis migrañas me parece frívolo. Locura. https://t.co/zVNu82ty3G",volvemos estar sin luz agua está se la espera hay dos camiones cisterna repartiendo agua la plaza mayor los bomberos llevan toda la noche retirando coches hay calles que son un espectáculo dantesco todo lo es quejarme mis migrañas me parece frívolo locura
b0363817e9bdc303204a566e987ad3166c1d53220aa38dc9a673f647a016d545,2024-11-19,Guayaquil,134,estoy 99% segura de que están jodiendo tanto con el “feriado” del día jueves porque planean tenernos sin luz de 24 a 48 horas seguidas,estoy segura que están jodiendo tanto con feriado del día jueves porque planean tenernos sin luz horas seguidas
587ac845cdbae347be00649df98ea93c36b5493aeb00aa4620a4ca438f562ec6,2024-09-22,Guayaquil,280,"-Mucha gente a nada o ya en estado depresivo por causa de los #Apagones.

-Pequeños y medianos negocios a nada o ya quebrados.

-Enfermos que dependen de energía eléctrica (aparatos) para sostener su salud, en desesperación.

Pero el TROLL CENTER del #Cartón más activo que nunca.",mucha gente nada estado depresivo por causa los pequeños medianos negocios nada quebrados enfermos que dependen energía eléctrica aparatos para sostener salud desesperación pero troll center del más activo que nunca
85ffb6cd62d6f4a2cf8bd56aca48b5bb6845e5c8607e2f5abcf42e2cb407d8e2,2024-10-10,Machala,77,LA SITUACIÓN ENERGETICA EN ECUADOR 🇪🇨 ESTÁ JODIDA 🚨🚨🚨 https://t.co/jRsAsb4d6q,la situación energetica ecuador está jodida
78c14b559f4768f4d87a2eeec9298422a5dbafae6973e9418425230e1786f1e6,2024-06-17,Guayaquil,298,"#ElChochólogo🤠| No es crisis del agua, es crisis energética INDUCIDA, con la finalidad de quedarse con los contratos del Estado ecuatoriano. Conoce a la empresa domiciliada en Florida que es la gran ganadora de varias licitaciones ""emergentes"". Hoy, 18hrs, por @EcEnDirecto. https://t.co/EpTtEKWDfM",no crisis del agua crisis energética inducida con la finalidad quedarse con los contratos del estado ecuatoriano conoce la empresa domiciliada florida que la gran ganadora varias licitaciones emergentes hoy hrs por
a6483410be5dd8f44b112e6e5134fbb20a1e335ba96a96afb17b312b23c02e93,2024-10-22,Cuenca,302,"Los #ApagonesEcuador aumentan los riesgos de muerte de las personas con enfermedades respiratorios que usan concentradores de oxígeno es sus domicilios. 

¿Qué sugiere el Ministro de Salud a los afectados y a sus familias?

Tener generadores a diésel, es decir: el sálvese quien https://t.co/U6hKJTUOUw",los aumentan los riesgos muerte las personas con enfermedades respiratorios que usan concentradores oxígeno sus domicilios qué sugiere ministro salud los afectados sus familias tener generadores diésel decir sálvese quien
24eb2c359914b893f9214532d17c6139e0bbf89ac9374191fe5dec09416f31b3,2024-12-07,Cuenca,295,"Hola Admin.

Jamás llegué a tener la necesidad de escribirte, te platico un poco la situación que desde hace meses atravieso.

Compré una #Chevrolet #S10 #Max 2023 y a los 10 días de uso ingresó por temas de una horquilla rota, tardaron casi 20 días en reemplazarla, cabe https://t.co/lpnwNgTuWs",hola admin jamás llegué tener la necesidad escribirte te platico un poco la situación que desde hace meses atravieso compré una los días uso ingresó por temas una horquilla rota tardaron casi días reemplazarla cabe
278381e18dca47c93f92d25ac679e20a73c117f8b8d6531195957332c042ffaf,2024-10-27,Loja,301,"Por esto es una de las muchas  RAZONES por las que QUEVEDO ES LA PRÓXIMA ESTRELLA MUNDIAL DEL GÉNERO.

ES EL ARTISTA QUE VEO CON MÁS POSIBILIDADES DE TOMAR EL TESTIGO DE BAD BUNNY (salvando las distancias todavía)

Es que por lo menos en España todo lo que mueve no se ha visto https://t.co/cyinCvdTpV",por esto una las muchas razones por las que quevedo la próxima estrella mundial del género artista que veo con más posibilidades tomar testigo bad bunny salvando las distancias todavía que por lo menos españa todo lo que mueve no se visto
16f2a315e5308f08d1469464970f9e37a445f44942acf398dda02cad71de2474,2024-12-15,Azuay,304,"En avanzado deterioro, se encuentra retroexcavadora en vía entre Medellín y Quibdó, cerca a donde perdieron la vida 40 personas este año. 
Mientras no ejerzamos vigilancia y control, seguiremos pagando con la vida los sobrecostos y negligencia histórica del Estado y contratistas. https://t.co/aId1t4dRZp",avanzado deterioro se encuentra retroexcavadora vía entre medellín quibdó cerca donde perdieron la vida personas este año mientras no ejerzamos vigilancia control seguiremos pagando con la vida los sobrecostos negligencia histórica del estado contratistas
1e41d37031f64cd6145eaf5b3de279e5ce8708ce084c2f7be16765d570dd4f60,2024-11-06,Tungurahua,300,"Hola buena tarde quiero dar a conocer mi caso , renté un vehículo el cual fue de la marca #MG, un vehículo se puede decir nuevo ya que traía poco kilometraje , gracia a dios no pasó a mayores , pero la compañía que me rentó respondió muy bien e inmediatamente pero MG pidió no https://t.co/STevym53Wp",hola buena tarde quiero dar conocer caso renté un vehículo cual fue la marca un vehículo se puede decir nuevo que traía poco kilometraje gracia dios no pasó mayores pero la compañía que me rentó respondió muy bien inmediatamente pero pidió no
512c462048e7a0e41319858501dc64742c94e6e84f9d691696ad6567adfe7aaf,2024-06-27,Quito,301,"El día 25 de junio de 2023 mi vehículo fue impactado y lo introducierón al interior de una vivienda, el responsable fue detenido en el lugar de los hechos , el ajustador uriel Issac Nevarez Mendoza habló de una perdida total del vehículo que seguros GNP #Seguros no acepto , el https://t.co/0GAbfWofZk",día junio vehículo fue impactado lo introducierón al interior una vivienda responsable fue detenido lugar los hechos ajustador uriel issac nevarez mendoza habló una perdida total del vehículo que seguros gnp no acepto
1ca1ab863d3e07122fee47201d98a9aeacea625c7abdab035753e148519a4fef,2024-11-13,Quito,303,"Inés Manzano cuenta que Progen no permite que CELEC realice la inspección de los generadores para Quevedo y admite que no entrega todos los equipos para Salitral, pese a que pagaron USD 69,5 millones de anticipo.

Se advirtió que era una empresa incumplida, pero lo ignoraron. ⬇️ https://t.co/pu5aTO1W1w",inés manzano cuenta que progen no permite que celec realice la inspección los generadores para quevedo admite que no entrega todos los equipos para salitral pese que pagaron usd millones anticipo se advirtió que era una empresa incumplida pero lo ignoraron
1d17e6306088b184dc14d7d20cbece7f88e52a59c9a0cd13ed310b8b9511c591,2024-11-11,Imbabura,295,"Caí en la garra de los #montachoques, para que tengan cuidado. Sus secuaces una #Ford #Explorer blanca de lujo se me cerró a la altura de las #Águilas sobre #periférico. Yo viniendo en el carril de alta me pide el paso, al pasar al carril de en medio antes de terminar de https://t.co/UNqtGfBjQG",caí la garra los para que tengan cuidado sus secuaces una blanca lujo se me cerró la altura las sobre viniendo carril alta me pide paso al pasar al carril medio antes terminar
b7fcb5375660e7b988ce00c3c596b939381ae43ff54153e5aab784771bcd3606,2024-12-01,Portoviejo,273,"#Medellín / se acaba de presentar una novedad en la vía férrea estación acevedo con persona fallecida.

la línea A presta servicio entre La Estrella y Caribe.

 Estaciones fuera de servicio:

❌ Tricentenario.
❌ Acevedo. 
❌ Madera.
❌ Bello.
❌ Niquía. https://t.co/iYyMIexwji",se acaba presentar una novedad la vía férrea estación acevedo con persona fallecida la línea presta servicio entre la estrella caribe estaciones fuera servicio tricentenario acevedo madera bello niquía
47787c0880e72ec3b603125f429455a178106e1078a87f728b956b15314fe7d4,2024-07-28,Loja,92,"Terrible! 
Fuerte Accidente de tránsito en el anillo vial de Quevedo https://t.co/C45O5vFxBp",terrible fuerte accidente tránsito anillo vial quevedo
9c6c26e33b14b54f4d0c9f3e747ee9a4542dbb02621e127ef5220972728110ab,2024-11-19,Quito,295,"Terrible!!!
En Quevedo, delincuentes fuertemente armados intentaron llevarse secuestrada a una persona,  golpearon a una niña que estaba en silla de rueda, esta gente no tiene perdón de nada, pero sin embargo hay quienes luchan desde arriba para que no vayan a la cárcel. https://t.co/QhxzPxcbRY",terrible quevedo delincuentes fuertemente armados intentaron llevarse secuestrada una persona golpearon una niña que estaba silla rueda esta gente no tiene perdón nada pero sin embargo hay quienes luchan desde arriba para que no vayan la cárcel
fe25b9a256e33c5f347f030beefa6ee5308fa6ff956dd434d64f43f05e4c011a,2024-07-18,Ibarra,278,"Adquieres un auto nuevo para que no te falle, decides darle una oportunidad a una marca nueva a pesar de que tu mujer te dice que no, y en efecto,  al mes empieza a dar problemas...

Al año la transmisión ya no sirve, pero te traen a vuelta y vuelta, mentira tras mentira porque",adquieres un auto nuevo para que no te falle decides darle una oportunidad una marca nueva pesar que mujer te dice que no efecto al mes empieza dar problemas al año la transmisión no sirve pero te traen vuelta vuelta mentira tras mentira porque
2a9b360e0787935dca65c65940fcc895c6e7830eefbe0cf233ba5a90e5f63eb4,2024-07-21,Tungurahua,298,"Casos extremos con fallas en vehiculos Chirey y Omoda.  

Esto es parte del video por el cual hemos estado recibiendo amenazas y la marca quiere bajar de redes sociales.    

Ayudenos compartiendo para que no se calle la realidad de estos vehiculos que ponen en riesgo a sus https://t.co/S3mYEc6k7r",casos extremos con fallas vehiculos chirey omoda esto parte del video por cual hemos estado recibiendo amenazas la marca quiere bajar redes sociales ayudenos compartiendo para que no se calle la realidad estos vehiculos que ponen riesgo sus
6cd1437d78b62683c4377821dcd64e63158170c720a92aa46c6ab3b1c49f0031,2024-11-04,Cuenca,299,"Atentos!!
Este motorizado se pasa a velocidad el semaforo en rojo causando perjuicio al otro vehículo.
Para colmo se bajó bravo a amenazar qué le paguen todo qué el no tenía la culpa, llamó su jefe y llegaron todos a amenazar al conductor y a defender al de la moto.
Pero por https://t.co/q2YPKtluWi",atentos este motorizado se pasa velocidad semaforo rojo causando perjuicio al otro vehículo para colmo se bajó bravo amenazar qué le paguen todo qué no tenía la culpa llamó jefe llegaron todos amenazar al conductor defender al la moto pero por
bab6475564b6d7dc8b767a521404f4b2469fa5a673b27a4bef56cb611667cc0e,2024-12-11,Guayaquil,304,"Te saludo admin, te comento hoy en plaza constituyentes queretaro, punto de venta de omoda sufrió un accidente su auto de exhibición  debido al fuerte viento que hubo por la tarde , el muro promocional se fue sobre el auto  omoda, solo para la colección. Saludos y felicidades por https://t.co/ZQqfY6FYXK",te saludo admin te comento hoy plaza constituyentes queretaro punto venta omoda sufrió un accidente auto exhibición debido al fuerte viento que hubo por la tarde muro promocional se fue sobre auto omoda solo para la colección saludos felicidades por
b1b1d92f0027cc0f2a3a5ec70fd9fd7e130e8e5a7e4dd1aa5d453349421e168b,2024-11-17,Quito,244,"🔴Máxima Precaución pro caída de postes del tendido eléctrico en San Francisco de Asis y La Posada en Las Condes, situación provocada por fuertes ráfagas de viento @biobio @chile_accidente @Louisvasquez23 @Pabl0Manzanares https://t.co/2ZOtnnxdr6",máxima precaución pro caída postes del tendido eléctrico san francisco asis la posada las condes situación provocada por fuertes ráfagas viento
5f05c28182bf12baa8b2b5a0544973ad545e590f5a53f1726c69cd93df305750,2024-12-21,Imbabura,303,"Otra más de #qualitas y su representado #mexibus...

Pues no es un tema nuevo que algunos de los chóferes de #mexibus no tengan la experiencia necesaria ni el conocimiento para manejar vehículos de esas dimensiones, siendo esta la causa de tantos accidentes  y como nadie estamos https://t.co/1h6oFxeng6",otra más representado pues no un tema nuevo que algunos los chóferes no tengan la experiencia necesaria conocimiento para manejar vehículos esas dimensiones siendo esta la causa tantos accidentes como nadie estamos
3461ee7ad7ff8c58ffce7465d6957880d32825291c65ccf8558553fa0ac091b8,2024-12-07,Machala,216,"VIDEO: La pericia del conductor de un trolebús 🚎 de #Valparaíso para reconectar los ""suspensores"" del vehículo eléctrico con su fuente de energía ⚡️y de este modo poder continuar su recorrido. https://t.co/3AczOWhfjA",video la pericia del conductor un trolebús para reconectar los suspensores del vehículo eléctrico con fuente energía este modo poder continuar recorrido
b3a974683b662925ed374eca1b28f9550cf2786e5aeb0025b7f8f9181467f5a4,2024-10-10,Guayaquil,296,"🎂5° CUMPLE. 350.000 kms
-&gt; Cero revisiones en taller.
-&gt; 1 cambio de pieza suspensión (252€)
-&gt; Un cambio de batería de 12V (95€)
-&gt; Cambios de ruedas cada 120.000kms de media (duran un 50% más que cualquier coche anterior)
¡¡35.000€ ahorrados!!
VIVAN los EV!! https://t.co/453TvuSN8o",cumple kms gt cero revisiones taller gt cambio pieza suspensión gt un cambio batería gt cambios ruedas cada kms media duran un más que cualquier coche anterior ahorrados vivan los ev
51c81483cb21cd3f30e9da275db6d19887a9f537a0f82b07e0aa74002fcec42d,2024-10-16,Quito,215,"@porqueTTarg Y si, el peso suyo sumado al del conductor puede hacerle perder balance a la moto, puede cagarle la suspensión, puede ser normativa de Didi.

Hay un montón de factores, no sos el centro del mundo gorda.",si peso suyo sumado al del conductor puede hacerle perder balance la moto puede cagarle la suspensión puede ser normativa didi hay un montón factores no sos centro del mundo gorda
201db3606e6ef6ed2551b9c77684ec52543c21420634b95711a15990a65dd32f,2024-08-21,Loja,295,"Suspendida permanece. Lo raro sería no ver cientos de costosos maletines tirados, carriles en buen estado, un eficaz plan de manejo de tráfico, o sectores de la vía sin abandono, a pesar de un contrato con acta de inicio en 2016.
¿Creen que nadie lo nota?
Fotos de enero. https://t.co/ynLAv1Rn6Q",suspendida permanece lo raro sería no ver cientos costosos maletines tirados carriles buen estado un eficaz plan manejo tráfico sectores la vía sin abandono pesar un contrato con acta inicio creen que nadie lo nota fotos enero
c0ff4830c3ad9de0472e6956d0e94b2d1118975cbb12ea45aa3ec46f991133c9,2024-06-08,Guayaquil,289,"🚗⚠️ En una planta verificadora de #VTV, se detectó que este utilitario tenía la parrilla de suspensión derecha suelta, lo que podría causar que la rueda se desprenda. El propietario no había notado esta falla. 😯
📹 @vtvinfo

🔗https://t.co/LkdZRCUjS6
#AlertasTransito https://t.co/5IzdGk4C1S",una planta verificadora se detectó que este utilitario tenía la parrilla suspensión derecha suelta lo que podría causar que la rueda se desprenda propietario no había notado esta falla
2abc5cac12c88cbbdbfbf449de5d7e3a55520167d9e712398f79f3352f1e8af2,2024-12-12,Quito,298,"En las últimas horas, se ha difundido un video que muestra el aparatoso accidente ocurrido en la vía Bolombolo - Venecia, antes del peaje de Amagá. En las imágenes se observa cómo una volqueta pierde el control, aparentemente debido a fallas en los frenos, y se vuelca en la https://t.co/6zngKZZnj8",las últimas horas se difundido un video que muestra aparatoso accidente ocurrido la vía bolombolo venecia antes del peaje amagá las imágenes se observa cómo una volqueta pierde control aparentemente debido fallas los frenos se vuelca la
d79771d7bb4347e05e4d90c7aa498b99f406c5ed6cfd643057dc56f232f83208,2024-07-09,Ibarra,231,"Corte de luz? Hoy y cada vez más en el futuro usaremos baterías de autos eléctricos cuando haya cortes, incluso pudiendo inyectar energía renovable cuando no hay viento ni sol.  Este auto puede entregar 5kW. https://t.co/uRnxh611Ma",corte luz hoy cada vez más futuro usaremos baterías autos eléctricos cuando haya cortes incluso pudiendo inyectar energía renovable cuando no hay viento sol este auto puede entregar kw
922fd1c6cdd2d60273dd77ee08c36063e2ca445e2037f0cfbdaaf53d0d1441de,2024-10-23,Guayaquil,297,"😡🏍 Y ES QUE ASÍ HAY UNO QUE OTRO #BIKER ENDEJO 🚨

#DenunciaCiudadana👇👇
Buenas tardes, les comparto como es que por ese tipo de !d!otas en #Motos,  suceden los accidentes, se pasa el alto y todavía me calla el estúp!d0. Esto pasó en Bolívar y Luis Spota, Col. Portales, Alc. https://t.co/EsfXOGEZHZ",que así hay uno que otro endejo buenas tardes les comparto como que por ese tipo dotas suceden los accidentes se pasa alto todavía me calla estúpd esto pasó bolívar luis spota col portales alc
3234f93c58cb313a9bcd622b9f6963a8454919cfcc610373be7264e30f70a312,2024-12-10,Cuenca,220,"Agentes de municipales se llevan una moto eléctrica mal estacionada!!
Esperemos que sigan más los controles sobre estos vehículos qué no están regularizados y solo causan problemas en el tránsito. https://t.co/nbbqeEg14U",agentes municipales se llevan una moto eléctrica mal estacionada esperemos que sigan más los controles sobre estos vehículos qué no están regularizados solo causan problemas tránsito
a0f92a8c450d3656bfee67d74fcdf98c547cc860fae4bcd219aa8939ae976e31,2024-08-12,Cuenca,209,"Terrible!!
En Gómez Rendon y Rumichaca, una moto eléctrica con una niña en una mala Posición se pasan un semaforo en rojo.
Hasta que no ocurra una desgracia, esa gente debería ir presa. https://t.co/wsJbTtnIDv",terrible gómez rendon rumichaca una moto eléctrica con una niña una mala posición se pasan un semaforo rojo hasta que no ocurra una desgracia esa gente debería presa
ea41de8053ee979d812124e6029324bf8009c0aa78cd792f521b8f1afdaa3256,2024-05-26,Loja,137,"#DenunciaCiudadana
Motos eléctricas en vías principales causando malestar a los conductores por sus imprudencias. https://t.co/9gpOu8QTg9",motos eléctricas vías principales causando malestar los conductores por sus imprudencias
ae90a2d1796bf65a078ee102a391d9d7645afb3ec166de0b3093dbe169e2eec2,2024-11-21,Loja,304,DENUNCIA CIUDADANA al @VMTElSalvador no se puede permitir que estás empresas millonarias saquen estás unidades a operar de forma irresponsable teniendo dinero para comprar unidades nuevas este vehículo puede provocar un accidente ya que no tiene stop ni luces en la parte de atras https://t.co/PNJQ75OAMA,denuncia ciudadana al no se puede permitir que estás empresas millonarias saquen estás unidades operar forma irresponsable teniendo dinero para comprar unidades nuevas este vehículo puede provocar un accidente que no tiene stop luces la parte atras
d5b4dba12ceb3e6587ec14df0f69f12e9094d912dcd6ce6bd5ab5f317c05000e,2024-10-22,Cuenca,190,"Curva en bajada + autos sin ESP + calzada mojada y aceitosa + frenar de golpe mientrás doblás = choque

Y eso que ninguno viene a 200km/h. El ESP salva vidas (y evita daños) incluso a 60km/h",curva bajada autos sin esp calzada mojada aceitosa frenar golpe mientrás doblás choque eso que ninguno viene esp salva vidas evita daños incluso
