Tweet_ID,Created_At,Location_Mentioned,Text_Final,Lemas,sentimiento
083e239a15b1ad14937573e8986497c0c09c0bd2b48deccf92371534a4b83a3e,2024-05-10,Guayaquil,tenemos nueva página para enterarnos los apagones no tenemos certeza que calendario se cumpla hoy por ejemplo no se cumplió quito al menos,"['nuevo', 'pagina', 'enterarno', 'apagon', 'certeza', 'calendario', 'cumplir', 'hoy', 'ejemplo', 'cumplir', 'quibir', 'menos']",0
adb8aa2d06cffd448025657eb977bfcd9a94fdea6d94e8430aafb833beed820e,2024-11-10,Tungurahua,los autores los apagones las pérdidas millonarias los que aplauden asalto la embajada méxico ecuador condenan insultan critican al alcalde quito país una ruina pero solo les importa neutralizar al correismo,"['autor', 'apagon', 'perdida', 'millonario', 'aplaudir', 'asalto', 'embajada', 'mexico', 'ecuador', 'condenar', 'insultan', 'criticar', 'alcalde', 'quibir', 'pais', 'ruina', 'solo', 'importar', 'neutralizar', 'correismo']",0
0259c461687b301eecf70343e7bf1764893b2f868fab9a625f8803040b70d898,2024-12-01,Cuenca,siguen los apagones barrio florida alta quito anoche horas este momento sin luz sin rumbo,"['seguir', 'apagon', 'barrio', 'florida', 'alto', 'quibir', 'anoche', 'hora', 'momento', 'luz', 'rumbo']",0
db9288f8fe3f2d3af9a3156c48f320c9d1d82e382080084d21ffc7fd5f9e2706,2024-05-07,Cuenca,señores escenario ideal para analicen lo importante implementen cambio energía fotovoltaica solar los cc,"['senor', 'escenario', 'ideal', 'analicen', 'importante', 'implementar', 'cambio', 'energia', 'fotovoltaico', 'solar']",0
ac85571e161dbd8aa5246d9c5f880234ed6f773abbd17222e9896e75a109b038,2024-11-27,Guayaquil,con neoliberalismo no se genera empleo se atrae inversiones por otra parte no hay que desmayar vehículos eléctricos para quito conviene analizar proyectos generación hidroeléctrica utilizando infraestructura epmaps,"['neoliberalismo', 'generar', 'empleo', 'atraer', 'inversion', 'parte', 'desmayar', 'vehiculo', 'electrico', 'quibir', 'convenir', 'analizar', 'proyecto', 'generacion', 'hidroelectrico', 'utilizar', 'infraestructura', 'epmap']",0
0234a5c00becdec6b1c41b2d7ea6f1f6453a2ae442112f0e913cacf135aee455,2024-12-17,Machala,sur chillogallo se completan horas sin agua potable no hay un solo comunicado exigimos que sea restablecido servicio lo antes posible,"['sur', 'chillogallo', 'completar', 'hora', 'agua', 'potable', 'solo', 'comunicado', 'exigimo', 'restablecido', 'servicio', 'posible']",0
e7a348697beb41239785dccbf33bf0bbd797066f360b85fe31fc0413fc498a8e,2024-05-12,Guayaquil,lo oscuro sin luz sara porque la enee nos quito la energia,"['oscuro', 'luz', 'sara', 'enee', 'quibir', 'energia']",0
45197add14fb2dbd74f3be90a1340a027ef667c13ce0c180b7ee43772c281c6b,2024-09-26,Loja,varios sectores quito sin luz esta hora,"['varios', 'sector', 'quibir', 'luz', 'hora']",0
68545c6ff418d1b89ac82b2edbfd803a59f60b2d8fecbac72e367ff6e496b836,2024-09-09,Quito,que diferente estar sin luz quito les juro no me quejaría tanto,"['diferente', 'luz', 'quibir', 'juro', 'quejaria']",0
61ec4ba2e39f0f00f457a755278802e314b258fb47cfd7b3f17e96f3c84afc8b,2024-10-14,Imbabura,varios sectores quito cumbayá sin luz nuevamente seguimos con las desconexiones eléctricas,"['varios', 'sector', 'quibir', 'cumbayar', 'luz', 'nuevamente', 'seguir', 'desconexion', 'electrico']",0
8a076f1583402922f150c300ce77301008870f0395618dd6f831e480f2bff0bd,2024-12-09,Quito,quito sin agua sin luz sin internet con delincuencia con pobreza así no se puede,"['quibir', 'agua', 'luz', 'internet', 'delincuencia', 'pobreza', 'asi', 'poder']",0
33b5b846fbbc63e26795937634cb749be3bc9783667d279993c2c06150fcfe36,2024-10-16,Loja,norte quito sector uraba sin luz nuevamente,"['norte', 'quibir', 'sector', 'uraba', 'luz', 'nuevamente']",0
23a95f95b735b8a02c910a85e4869542b807c5b2cd9acfd51aa96442a4b10fed,2024-05-07,Quito,manejar quito sectores sin luz eléctrica debe considerarse deporte extremo,"['manejar', 'quibir', 'sector', 'luz', 'electrico', 'deber', 'considerarse', 'deporte', 'extremo']",0
0a76f56978b6a4ecbae964a0160f5f8d7222b5c64f8c28509c8db3c2271c8ac6,2024-10-17,Guayaquil,si luz quito sector granados alguien otro sector sin luz,"['luz', 'quibir', 'sector', 'granado', 'alguien', 'sector', 'luz']",0
30861840cd55a9d3e2b625d0bca4038e2db69d7053a3b7303fd7edb45b39008b,2024-12-14,Quito,un túnel sin luz presenció un niño cuando se le quito toda la esperanza que le quedaba,"['tunel', 'luz', 'presenciar', 'nino', 'quibir', 'esperanza', 'quedar']",0
e3b6bb522712bcb7ed8b6a08cd95eca9bab6b4e496f3603def41fc98c9f74af4,2024-11-18,Quito,me quiero quito solo porque ahí sin luz no estoy sudando como pollo asadero,"['querer', 'quibir', 'solo', 'luz', 'sudando', 'pollo', 'asadero']",0
3396aaf49a390a362baf26c1c4147a584747de0949d59a7aeb3c3ce1f0d7b1de,2024-05-02,Azuay,cinco horas sin luz algunos barrios quito desgobierno buenos para nada para esto nos quedábamos con bruto lasso,"['cinco', 'hora', 'luz', 'barrio', 'quibir', 'desgobierno', 'buen', 'nada', 'quedabamo', 'bruto', 'lasso']",0
2eb88d72eac2b4aa4e01a051b68279759e1141769d1ea5ff5df5e4c99d2df0b1,2024-12-03,Guayaquil,corte servicio eléctrico quito qué sector estás sin luz,"['corte', 'servicio', 'electrico', 'quibir', 'sector', 'luz']",0
e90203d1fdef196bb41950527d164acdfe3930c43c8b0f70b9eb274aa30d0041,2024-11-07,Cuenca,sin luz ahora sin agua quito abril los horarios para los cortes no se cumplen los plazos establecidos malestar sigue creciendo un triunfo amplio seguro por la seguridad se diluye por la falta servicios básicos las contradicciones del gobierno,"['luz', 'ahora', 'agua', 'quibir', 'abril', 'horario', 'corte', 'cumplir', 'plazo', 'establecido', 'malestar', 'seguir', 'crecer', 'triunfo', 'amplio', 'seguro', 'seguridad', 'diluir', 'falta', 'servicio', 'basico', 'contradiccion', 'gobierno']",0
89ad4921db91e6e45c3bb37dfa550b7ec14428211b910141c1a55a6b6e08b1a6,2024-11-28,Loja,otra vez sin luz no se puede trabajar así,"['vez', 'luz', 'poder', 'trabajar', 'asi']",1
42e4e22fea7cc13b3715c9e2d479130a069ce45f3efbdcae82fd70bfa61de443,2024-06-03,Guayaquil,todo ecuador sin energía solo guayaquil quito confirmen si no somos los únicos vrgantes sin luz con este mldito calor,"['ecuador', 'energia', 'solo', 'guayaquil', 'quibir', 'confirmar', 'unico', 'vrgante', 'luz', 'mldito', 'calor']",0
8d859e1a5a2aa799f3e54cb9671ef9867ff2a43992b67f9f70d613bed95e385d,2024-10-20,Imbabura,resultado del primer feriado sin luz un luto país toda esta polaridad invivible,"['resultado', 'primero', 'feriado', 'luz', 'luto', 'pais', 'polaridad', 'invivible']",0
26e41b8d34bc21de5a137dd24d352d220e3d4588caaf6cac5c5a33e7bb453f12,2024-12-14,Guayaquil,afuera llueve muchas calles oscuras muchos barrios sin luz,"['afuerar', 'llover', 'calle', 'oscuro', 'barrio', 'luz']",0
a61597e76ce6dc6ee1447cee2e3092ded1137d0d7d690bb8b42929a9be374052,2024-12-06,Cuenca,sin luz quito pero si presidente despidió la ministra energía como sigue complot contra él consulta innecesaria,"['luz', 'quibir', 'presidente', 'despedir', 'ministra', 'energia', 'seguir', 'complot', 'consulta', 'innecesario']",0
68afc6d7e2588699d9178ae55f1cbd8b4ccf0e5cb7405f29b65d3d03ade41cd2,2024-12-19,Ibarra,puta llego quito sin luz sin agua sin señal viajé al pasado prácticamente,"['puta', 'llego', 'quibir', 'luz', 'agua', 'senal', 'viaje', 'pasado', 'practicamente']",0
33fb3609ad36141873b4cbfea662f742b6a9d8f0521edb641d6dc2dfc4ee13c2,2024-10-22,Loja,hay alguien ahí con vida estamos sin luz norte quito,"['alguien', 'vida', 'luz', 'norte', 'quibir']",0
d8bff5a41ef1134530fd644e7ceb475a3ecc1584991eb9acfa8018e2587e8625,2024-12-19,Guayaquil,nuevo ecuador más horas sin luz quito alarmas que no dejan sonar todos laborar más tarde nuevo ecuador,"['nuevo', 'ecuador', 'hora', 'luz', 'quibir', 'alarma', 'dejar', 'sonar', 'laborar', 'tarde', 'nuevo', 'ecuador']",0
be5f196ef443d04d221e665d806a1de6c2114e98f8657b2627da815a5a729cff,2024-11-26,Quito,quito los valles sin luz desde las aproximadamente,"['quibir', 'valle', 'luz', 'aproximadamente']",0
01f1a9b7ec7f2004a838e38a90660f6ad2cb745c359cb6e42bf24062e7f454fa,2024-06-10,Quito,algún sector sin luz quito este momento,"['alguno', 'sector', 'luz', 'quibir', 'momento']",0
610ad6153d04cac83b99b2efcb07cdfbc68c0e427b739fcfb008827f158c567c,2024-09-15,Guayaquil,quito sin luz sector chimbacalle amp muchos otros lados del sur centro amp norte,"['quibir', 'luz', 'sector', 'chimbacalle', 'amp', 'lado', 'sur', 'centro', 'amp', 'norte']",0
801842b0de4382bd2cf1816997d50760d9461188339f85b079cfcc0c539acc6c,2024-12-07,Azuay,guayaquil ambato quito sin alcaldes aparte sin luz no dios,"['guayaquil', 'ambato', 'quibir', 'alcalde', 'aparte', 'luz', 'dio']",0
40d790b414b0fdfcc58f8953621389e2e4464480f51abbf0e9a41bd3e8219747,2024-09-23,Guayaquil,salgo quito sin luz sin agua para llegar ambato no tener luz desde las nueve la noche ecuador no tregua,"['salgo', 'quibir', 'luz', 'agua', 'llegar', 'ambato', 'tener', 'luz', 'nueve', 'noche', 'ecuador', 'tregua']",0
c95c3fc90e9419436ad173259a8921708d00167639859891f8fc0ef15fba5ae5,2024-09-24,Quito,nos pueden dar respuestas más horas sin luz al norte quito,"['poder', 'dar', 'respuesta', 'hora', 'luz', 'norte', 'quibir']",0
2b3323b6039a1f710a71e07b6f99f072515f3075d265bfc0d482939307db1a46,2024-12-19,Guayaquil,srs sectores sin luz ningún agente tránsito un caos total,"['srs', 'sector', 'luz', 'ninguno', 'agente', 'transito', 'caos', 'total']",0
f07ae0e843bff9d779db7df47b33a59553ba02cdc9b03f02498921ce23291c9b,2024-07-11,Guayaquil,llama poderosamente la atención que quienes hace apenas una semana armaron un show porque la zona donde está ubicada la embajada argentina caracas se quedó sin luz cosa sucede todos los días ahora guardan silencio cómplice ante agresión la embajada mexicana quito,"['llamar', 'poderosamente', 'atencion', 'hacer', 'apenas', 'semana', 'armaron', 'show', 'zona', 'ubicar', 'embajada', 'argentino', 'caraca', 'quedar', 'luz', 'cosa', 'suceder', 'dia', 'ahora', 'guardar', 'silencio', 'complice', 'agresion', 'embajada', 'mexicano', 'quibir']",0
17d3ca8d081de409fc1a505ab50febecc6501e9f8de3d7ee0ab599852f487ecb,2024-06-02,Quito,domingo horas sin poder salir del parqueadero se fue la luz varios sectores quito país las mismas mantenimientos emergentes durante día siguieron las desconexiones temporales sectores sin luz votarán nomás veces igual borregos son,"['domingo', 'hora', 'poder', 'salir', 'parqueadero', 'luz', 'varios', 'sector', 'quibir', 'pais', 'mismo', 'mantenimiento', 'emergente', 'dia', 'seguir', 'desconexion', 'temporal', 'sector', 'luz', 'votar', 'nomas', 'vez', 'igual', 'borrego']",0
74d4b988439f80f1c82753295df3f2756bfb5261ac7d5da33d594e47ed0abe07,2024-07-08,Quito,estamos sin luz desde las aun seguimos sin energía que fue mmvrg hasta que hora los esperamos quito norte la mañosca,"['luz', 'aun', 'seguir', 'energia', 'mmvrg', 'hora', 'esperar', 'quibir', 'norte', 'manosca']",0
c011818aa59996d37585fa6f8b5b434602b90b38f495a79c92f33a8d2621dd4b,2024-11-14,Quito,donde están esos mismo miserables que cuando era paro quito decían la terroristas causaba daño la economía día paralización ahorita tenemos semanas sin luz no dicen nada las pérdidas millonarias al país calladitos estan,"['mismo', 'miserable', 'paro', 'quibir', 'decir', 'terrorista', 'causaba', 'dano', 'economia', 'dia', 'paralizacion', 'ahorita', 'semana', 'luz', 'decir', 'nada', 'perdida', 'millonario', 'pais', 'calladito']",0
61a7b10d32104145a839de424726212baaa510e26d6d3c836ba890dc190dac52,2024-10-11,Cuenca,nunca pensé que vivir lado un hospital tuviera ventajas hasta que veo todo quito colapsada sin luz preguntándole mis papás si tienen luz ellos si todo día,"['nunca', 'pensar', 'vivir', 'lado', 'hospital', 'ventaja', 'ver', 'quibir', 'colapsado', 'luz', 'preguntandole', 'papa', 'luz', 'dia']",1
7859e73ef380dee55890f8a6473dcdb385d47891b262f95dcbd795f98593766f,2024-12-13,Azuay,más horas sin luz sector quito norte que hora llegará la luz son las la tarde sector la mañosca todo día sin luz pues chch hasta que hora,"['hora', 'luz', 'sector', 'quibir', 'norte', 'hora', 'llegar', 'luz', 'tarde', 'sector', 'manosca', 'dia', 'luz', 'pues', 'chch', 'hora']",0
cc6e063f8578951a1450392f8cbf78dbdce375183c5f2aa2153833f37d68da90,2024-11-25,Loja,dos veces un día corte luz al norte quito ahora entiendo que tenías que asaltar la embajada mexicana para no perder votos por qué como presidente administrador estatal eres un fracaso dos veces dos veces sin luz la época guerra,"['dos', 'vez', 'dia', 'corte', 'luz', 'norte', 'quibir', 'ahora', 'entender', 'asaltar', 'embajada', 'mexicano', 'perder', 'voto', 'presidente', 'administrador', 'estatal', 'fracaso', 'dos', 'vez', 'dos', 'vez', 'luz', 'epoca', 'guerra']",0
1f85b6b7433eca10b533dd96436ef2ebb3541bd74cd6a223a578a6ad041033cd,2024-11-14,Loja,quito sin luz la ciudad colapsa negocios cerrados caos vehicular valemos gaver,"['quibir', 'luz', 'ciudad', 'colapsar', 'negocio', 'cerrado', 'caos', 'vehicular', 'valemo', 'gaver']",0
b5291b658e7c1047722c594ae5efff09bb1a310e2d2299003e2a0fea01d794dc,2024-11-26,Imbabura,srs sin luz la temperatura valenciacarabobo paseo cabriales frente al parque negra hipólita grados la sombra borrón cuento nuevo es te quito todos los días la luz por horas viva maduro,"['srs', 'luz', 'temperatura', 'valenciacarabobo', 'paseo', 'cabrial', 'frente', 'parque', 'negro', 'hipolita', 'grado', 'sombra', 'borron', 'contar', 'nuevo', 'quibir', 'dia', 'luz', 'hora', 'vivo', 'maduro']",0
03051fccdd458f2005e82f6caa4ef24289b2cf57c8bcb4503ffa7525a24f16bf,2024-10-28,Ibarra,sin luz quito sector la mariscal,"['luz', 'quibir', 'sector', 'mariscal']",0
70b8fe08a656c461b29af4ab9bffa091802df00a478c647e24e56c9f850da699,2024-08-07,Machala,horas sin luz avisaron pleno quito por culpa del inepto todo no este pelele superando lasso,"['hora', 'luz', 'avisar', 'pleno', 'quibir', 'culpa', 'inepto', 'pelele', 'superar', 'lasso']",0
cd38b5eaf1f7fb356752e977d7c6d6a9b07422c49abbf5c44d82391634006956,2024-06-25,Guayaquil,un solo policía sector miravalle todo sector sin luz,"['solo', 'policia', 'sector', 'miravalle', 'sector', 'luz']",0
624d1c28756d7c7560de9ab6a1bfbdb4d72a31b93f3509b8a50ad61e7aba8c3a,2024-10-24,Guayaquil,sin luz sector turubamba bajo sur quito hasta cuando vamos seguir así van dos cortes la semana sin previo aviso,"['luz', 'sector', 'turubamba', 'bajo', 'sur', 'quibir', 'seguir', 'asi', 'dos', 'corte', 'semana', 'previo', 'aviso']",0
7b42095020cfe21003a07eda68d6d5c19d193096289cdbf0d9905469e0e982a7,2024-12-20,Cuenca,señores consulta los policías tránsito solo trabajan horario pico placa porque vengo toda la eloy alfaro desde carcelen hasta la rio coca un solo policía los semáforos todos sin luz imagínese despelote que se armó para poder cruzar las inte,"['senor', 'consulta', 'policia', 'transito', 'solo', 'trabajar', 'horario', 'pico', 'placa', 'vengo', 'elo', 'alfaro', 'carcelen', 'rio', 'coca', 'solo', 'policia', 'semaforo', 'luz', 'imaginese', 'despelote', 'armar', 'poder', 'cruzar', 'inte']",1
c0e0a900100e4c4856e64cf844966df8873e2474e137f0628b087d85af9dda75,2024-06-21,Quito,como pueden cortar la luz la hora que los niños se preparan para la escuela no saben medir factores para planificar los cortes luz medio quito sin luz,"['poder', 'cortar', 'luz', 'hora', 'nino', 'preparar', 'escuela', 'saber', 'medir', 'factor', 'planificar', 'corte', 'luz', 'medio', 'quibir', 'luz']",0
154ceb5a4c3d0734c703ef8fb653a240127896acf8cc77f3fb6ffcf01f8bd5ef,2024-11-14,Azuay,ahí vamos con la luz desgraciados nunca avisan espero respondan por si se daña un aparato electrónico sin luz varios sectores quito,"['luz', 'desgraciado', 'nunca', 'avisan', 'esperar', 'responder', 'danar', 'aparato', 'electronico', 'luz', 'varios', 'sector', 'quibir']",0
f456523141da86e5ddf1ce6d9a0defedb3df95c53092714f969ed30a7d8adec1,2024-10-02,Guayaquil,quito sector la carolina sin luz totalmente,"['quibir', 'sector', 'carolina', 'luz', 'totalmente']",0
b0f56481a7691b5d4d8d0a874a6a26d750dd5e28b1fc9b847e0487e67cdd3960,2024-10-07,Ibarra,que lindo horario los más giles roten los horarios un solo horario para todos ayuden pueden ser más justos rotar horarios nos tienen jodidosa los que tenemos negocios sur quitotoditas las tardes sin luz,"['lindo', 'horario', 'gil', 'roten', 'horario', 'solo', 'horario', 'ayudar', 'poder', 'ser', 'justo', 'rotar', 'horario', 'jodidosa', 'negocio', 'sur', 'quitotodita', 'tarde', 'luz']",0
3624d0fbc0b186f2d79a1c8b0827495006280855527a412cc028e3b575d1cf52,2024-07-07,Azuay,un caos centro financiero quito sin luz los semáforos sin agentes tránsito,"['caos', 'centro', 'financiero', 'quibir', 'luz', 'semaforo', 'agente', 'transito']",0
080a1d8fec807f3e35bed3715647ba2ba5a3aec9c251853f1a2cfe948946255e,2024-08-16,Quito,sin luz sin agua corte horas quito para volverse locos la ciudad un total desamparo que solos abandonados estamos,"['luz', 'agua', 'corte', 'hora', 'quibir', 'volverse', 'loco', 'ciudad', 'total', 'desamparo', 'solo', 'abandonado']",0
343d7fa7e8d594086eba65e1d4a4c1d5e2e466bf41f43dc8d69714b31bf9aeeb,2024-10-13,Loja,leo que loja guayaquil sambo quito salinas todos están sin luz,"['leo', 'loja', 'guayaquil', 'sambo', 'quibir', 'salina', 'luz']",0
a83f1db8f1c9d9155fca0081f2a3fba20f540ee8023425895185f7b0b3aa8b74,2024-10-24,Portoviejo,se vienen ocho horas sin luz quito jueves viernes realmente vivimos una época tinieblas,"['venir', 'ocho', 'hora', 'luz', 'quibir', 'jueves', 'viernes', 'realmente', 'vivir', 'epoca', 'tiniebla']",0
d18d65e5eb7972fce2a80f62d49b0512f01b0c9c36a117beb45e9b17c33b6a73,2024-11-05,Cuenca,alguien sabe dónde puedo encontrar cronograma actual los apagones quito actualmente sin luz llano chico sector carmen bajo,"['alguien', 'saber', 'donde', 'poder', 'encontrar', 'cronograma', 'actual', 'apagon', 'quibir', 'actualmente', 'luz', 'llano', 'chico', 'sector', 'carmar', 'bajo']",0
62f7215e00838a7a0750194cf4daa890f6e8258a6dd24455beff91c1d8839010,2024-12-04,Guayaquil,sur quito sin luz nadie dice nada,"['sur', 'quibir', 'luz', 'nadie', 'decir', 'nada']",0
bdfd45c2eb0f1e16c784c34d2c1a050fd6812ad9f1afc91b009dd5e4701f29c5,2024-12-19,Quito,otra vez sin luz sector florida alta cochapamba norte quito si quiera informan nada irresponsabilidad total,"['vez', 'luz', 'sector', 'florida', 'alto', 'cochapamba', 'norte', 'quibir', 'querer', 'informar', 'nada', 'irresponsabilidad', 'total']",0
e526ffa759a53ea9d8aed432cb3190f9db0de9f4d396cc5ef77580f30aafc986,2024-06-17,Guayaquil,batán quito sin luz alguien sabe que pasa,"['batan', 'quibir', 'luz', 'alguien', 'saber', 'pasar']",0
79df1f5fe85a4c44ff40969af08af2fb3d25aa76ff161f8741b4a616b1e8cc18,2024-11-28,Cuenca,ecuatorianos odia quien quito la luz te hace perder la producción del día día solo para favorecer sus negocios como barcasas privatizar servicio ellos no les importas solo sus negocios amigos mientras te quedas horas sin luz odia con odio,"['ecuatoriano', 'odiar', 'quibir', 'luz', 'hacer', 'perder', 'produccion', 'dia', 'dia', 'solo', 'favorecer', 'negocio', 'barcasa', 'privatizar', 'servicio', 'importa', 'solo', 'negocio', 'amigo', 'mientras', 'quedar', 'hora', 'luz', 'odiar', 'odio']",0
ee6ee0d04bc3eef98bf07f0b10c97bd67bf18368559d6a433d6f18257f434fb6,2024-11-14,Quito,buenas tardes nos encontramos sin luz desde media día sector la ciudadela atahualpa al sur quito nos pueden informar que paso,"['buen', 'tarde', 'encontrar', 'luz', 'medio', 'dia', 'sector', 'ciudadela', 'atahualpa', 'sur', 'quibir', 'poder', 'informar', 'paso']",0
f3c743a44ef364f1100468273885f449dcb3a661837460e332861341d3c16753,2024-12-13,Guayaquil,dos veces sin luz al norte quito alguien sabe cuál fue motivo por qué presidente no tenemos si no así que toca preguntar la oposición ver si sabe por qué nos tiene sin luz dos veces al día,"['dos', 'vez', 'luz', 'norte', 'quibir', 'alguien', 'saber', 'cual', 'motivo', 'presidente', 'asi', 'tocar', 'preguntar', 'oposicion', 'ver', 'saber', 'luz', 'dos', 'vez', 'dia']",0
f805b129c51731c6810d702526f22ce3af1aef281a556c1d7c39c385d7f35fb6,2024-10-15,Guayaquil,hoy con sin luz debo seguir produciendo con consulta sin consulta trabajo dependo,"['hoy', 'luz', 'deber', 'seguir', 'producir', 'consulta', 'consulta', 'trabajo', 'dependo']",1
41c006e71a161a305f8d7ff0f6b26b27ff63b93c8185ccd808140b871a6a5861,2024-09-24,Guayaquil,calderón sin luz que sectores están sin servicio energía eléctrica,"['calderon', 'luz', 'sector', 'servicio', 'energia', 'electrico']",0
ae9f57ac39378356df2de510a637de14023fbc9f9555cafcc2e74e7766af2326,2024-10-01,Quito,quitó sin luz abril todos los horarios se chocan decir todo quito se quedará sin luz ese horario terrible,"['quitar', 'luz', 'abril', 'horario', 'chocar', 'decir', 'quibir', 'quedar', 'luz', 'horario', 'terrible']",0
d58ede075960a89dbc17eb2d7e76725cb0d51831f78feef5a02991a1595e9adf,2024-06-27,Portoviejo,sin luz sector pinar la florida san pedro claver norte quito fregados,"['luz', 'sector', 'pinar', 'florida', 'sar', 'pedro', 'claver', 'norte', 'quibir', 'fregado']",0
5a3122474a098a2ec0be5e4efe2c362dcd983fd2ef1d4adfaaaabe8d42d52ae9,2024-08-11,Ibarra,estos precisos momentos acabo pasar por la av américa naciones unidas luego por la av república la zona está sin luz los autos pasan la buena dios la gente no puede cruzar las calles no hay un solo agente la,"['preciso', 'momento', 'acabar', 'pasar', 'america', 'nacion', 'unir', 'luego', 'republica', 'zona', 'luz', 'auto', 'pasar', 'buen', 'dio', 'gente', 'poder', 'cruzar', 'calle', 'solo', 'agente']",0
638867ee858c8cc484cabc071574533a39bcba1373addd8b8431765ba854d8c6,2024-10-17,Guayaquil,volvieron los cortes luz sin avisar sector escuela superior policía sin luz será que dan solución si se dañan los aparatos se harán responsables,"['volver', 'corte', 'luz', 'avisar', 'sector', 'escuela', 'superior', 'policia', 'luz', 'dar', 'solucion', 'danar', 'aparato', 'hacer', 'responsable']",0
5a47bdd65a6573fede8aea0dee7624f1a0f7fbea287ece233ed34d5cbb16c8e1,2024-10-04,Quito,ahora qué hace uno sin luz con batt qué belleza quito muchas gracias,"['ahora', 'hacer', 'luz', 'batt', 'belleza', 'quibir', 'gracia']",0
37f176ba87cedc68780df83c41f8bfb868638b06e259b892ad24b10f429ba707,2024-05-16,Cuenca,centro financiero colapsado sin luz sin agentes tránsito ojalá no sea así todo,"['centro', 'financiero', 'colapsado', 'luz', 'agente', 'transito', 'ojala', 'asi']",1
81bf36fda29b3c4cb9b3205ef60f1a3873b89ad546c9f71161f429c6ffa600aa,2024-05-09,Guayaquil,sin luz por quito día consecutivo circuito palaciero cabudare estado lara todos los días mismo castigo,"['luz', 'quibir', 'dia', 'consecutivo', 'circuito', 'palaciero', 'cabudare', 'lara', 'dia', 'mismo', 'castigo']",0
507b91d84aaaf4f9e0ee67dfe9a487fe21fa4ea8e70717f58758062edd85423c,2024-10-15,Cuenca,señores estamos sin luz sector solanda sur quito llevamos casi una hora sin ella se supone que no habrían cortes realmente una tomadura pelo todo lo planificado trabajo más se echado perder,"['senor', 'luz', 'sector', 'solanda', 'sur', 'quibir', 'llevar', 'casi', 'hora', 'suponer', 'corte', 'realmente', 'tomadura', 'pelo', 'planificado', 'trabajo', 'echar', 'perder']",1
3af284f474561d33ce4e657bef4d8a484ed5d70046d37a5c775f237eb8e92541,2024-05-26,Guayaquil,sin agua sin luz del renacimiento,"['agua', 'luz', 'renacimiento']",0
1cd7a2c82c5b25967f06eeb9027aa5b7ad351ea1a31e629367806189fd759dee,2024-11-18,Cuenca,quito sin luz norte zona del inca cortan la energía sin aviso nada,"['quibir', 'luz', 'norte', 'zona', 'inca', 'cortar', 'energia', 'aviso', 'nada']",0
9f1ca8f3d0f4ce687d63cc5ff7b65c343874357a9f1db8b5f98d13b05862039c,2024-11-01,Guayaquil,sin luz este momento regalo del día las madres del mal parido está guardia corpoelec sector candelaria valencia que quito la luz,"['luz', 'momento', 'regalo', 'dia', 'madre', 'mal', 'parido', 'guardia', 'corpoelec', 'sector', 'candelaria', 'valencia', 'quibir', 'luz']",0
b2f0cdec26a88f3bfe237994887d4cb8ad8b6571a5e17c498692b535ee1cf04b,2024-12-01,Guayaquil,regimen me quito país convirtio al estado partido me deja sin luz agua gas permite matraqueo impune rompio familia mis amigos que estan dispersos expatriados empujados por regimen pero no me pasado algo tan malo como que no puedes seguir,"['regimen', 'quibir', 'pais', 'convertir', 'partido', 'dejar', 'luz', 'agua', 'gas', 'permitir', 'matraqueo', 'impune', 'rompio', 'familia', 'amigo', 'disperso', 'expatriar', 'empujado', 'regimen', 'pasado', 'malo', 'poder', 'seguir']",0
5f304cb8b413f32b36a3f7bee77e3fd1dccfa93252c9f5fce7f27650ecfbf254,2024-06-18,Ibarra,la brillando por si ausencia mientras todo quito valles está sin luz alcalde dónde está,"['brillando', 'ausencia', 'mientras', 'quibir', 'valle', 'luz', 'alcalde', 'donde']",0
b5e7a88f0cbffbd611ff3125d7da34c9c56bcb681e78deb843754f2258bb81d2,2024-10-09,Loja,eso quiere decir que nos van seguir imponiendo horas sin luz quito llevar los negocios la quiebra como se paga tarjetas préstamos sueldos que diablos nos están haciendo,"['querer', 'decir', 'seguir', 'imponer', 'hora', 'luz', 'quibir', 'llevar', 'negocio', 'quiebra', 'pagar', 'tarjeta', 'prestamo', 'sueldo', 'diablo', 'hacer']",0
238901356704e3c4a698c7bb5c266cfb0192deb4baa3efb51e4ae252f0809156,2024-08-06,Loja,sector candelaria valencia sin luz está mañana desde las llegó las la quitaron las no llegado debe ser la madre del está guardia corpoelec le quitó la luz para no la vean,"['sector', 'candelaria', 'valencia', 'luz', 'manana', 'llegar', 'quitar', 'llegar', 'deber', 'ser', 'madre', 'guardia', 'corpoelec', 'quitar', 'luz', 'ver']",0
20721ecbb7d83c54b6749a802eb6b8c9d8eab0bb5abefb936e6ae926bbf17805,2024-09-25,Loja,quito se fue la luz día lunes am sin luz quien responde por esto por pérdidas económicas por falta productividad daños equipos inseguridad tercermundismo,"['quibir', 'luz', 'dia', 'lunes', 'luz', 'responder', 'perdida', 'economico', 'falta', 'productividad', 'dano', 'equipo', 'inseguridad', 'tercermundismo']",0
d46051268924482d37d5bb93d00ee33de50be2a1f6ca8035d9a5f0ef198b05b9,2024-10-21,Portoviejo,gobierno mediocres payasos desde las sin luz sur quito seis horas sin luz quién responde ppr los daños los electrodomésticos perdidas los locales,"['gobierno', 'mediocre', 'payaso', 'luz', 'sur', 'quibir', 'seis', 'hora', 'luz', 'quien', 'responder', 'ppr', 'dano', 'electrodomestico', 'perdida', 'local']",0
